STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,PAY_PERIOD,Pay period,PRICE_BASE,Price base,AGGREGATION_OPERATION,Aggregation operation,SEX,Sex,TIME_PERIOD,Time period,OBS_VALUE,Observation value,BASE_PER,Base period,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,FIN,Finland,WG,Wages,EUR,Euro,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2017,,40820,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,FIN,Finland,WG,Wages,EUR,Euro,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2018,,41651,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,FIN,Finland,WG,Wages,EUR,Euro,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2019,,42497,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,FIN,Finland,WG,Wages,EUR,Euro,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2020,,42827,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,FIN,Finland,WG,Wages,EUR,Euro,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2021,,45033.7268036175,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,FIN,Finland,WG,Wages,EUR,Euro,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2022,,46671.6448874915,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,PRT,Portugal,WG,Wages,EUR,Euro,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,1995,,9688.10556157475,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,PRT,Portugal,WG,Wages,EUR,Euro,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,1996,,10334.1314391583,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,PRT,Portugal,WG,Wages,EUR,Euro,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,1997,,10924.1357524383,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,PRT,Portugal,WG,Wages,EUR,Euro,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,1998,,11332.5401375884,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,PRT,Portugal,WG,Wages,EUR,Euro,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,1999,,12009.4772464761,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,PRT,Portugal,WG,Wages,EUR,Euro,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2000,,12629.8271789129,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,PRT,Portugal,WG,Wages,EUR,Euro,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2001,,13165.2423505117,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,PRT,Portugal,WG,Wages,EUR,Euro,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2002,,13618.8075181048,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,PRT,Portugal,WG,Wages,EUR,Euro,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2003,,14073.4310887442,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,PRT,Portugal,WG,Wages,EUR,Euro,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2004,,14421.796139073,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,PRT,Portugal,WG,Wages,EUR,Euro,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2005,,14892,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,PRT,Portugal,WG,Wages,EUR,Euro,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2006,,15085,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,PRT,Portugal,WG,Wages,EUR,Euro,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2007,,15700,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,PRT,Portugal,WG,Wages,EUR,Euro,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2008,,16083,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,PRT,Portugal,WG,Wages,EUR,Euro,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2009,,16501,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,PRT,Portugal,WG,Wages,EUR,Euro,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2010,,16737,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,PRT,Portugal,WG,Wages,EUR,Euro,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2011,,16608,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,PRT,Portugal,WG,Wages,EUR,Euro,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2012,,16183,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,PRT,Portugal,WG,Wages,EUR,Euro,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2013,,16618,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,PRT,Portugal,WG,Wages,EUR,Euro,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2014,,16368,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,PRT,Portugal,WG,Wages,EUR,Euro,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2015,,16463,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,PRT,Portugal,WG,Wages,EUR,Euro,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2016,,16553,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,PRT,Portugal,WG,Wages,EUR,Euro,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2017,,16878,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,PRT,Portugal,WG,Wages,EUR,Euro,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2018,,17423,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,PRT,Portugal,WG,Wages,EUR,Euro,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2019,,18253,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,PRT,Portugal,WG,Wages,EUR,Euro,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2020,,18492,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,PRT,Portugal,WG,Wages,EUR,Euro,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2021,,19215.1647102476,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,PRT,Portugal,WG,Wages,EUR,Euro,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2022,,20323.3009824094,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,CHE,Switzerland,WG,Wages,CHF,Swiss franc,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,1995,,67079.4124750874,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,CHE,Switzerland,WG,Wages,CHF,Swiss franc,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,1996,,66786.310320621,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,CHE,Switzerland,WG,Wages,CHF,Swiss franc,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,1997,,68465.0324956304,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,CHE,Switzerland,WG,Wages,CHF,Swiss franc,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,1998,,68666.6511489217,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,CHE,Switzerland,WG,Wages,CHF,Swiss franc,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,1999,,70059.4966447528,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,CHE,Switzerland,WG,Wages,CHF,Swiss franc,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2000,,71791.6944930855,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,CHE,Switzerland,WG,Wages,CHF,Swiss franc,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2001,,76083.9955506096,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,CHE,Switzerland,WG,Wages,CHF,Swiss franc,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2002,,77235.9133466335,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,CHE,Switzerland,WG,Wages,CHF,Swiss franc,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2003,,77710.5977792417,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,CHE,Switzerland,WG,Wages,CHF,Swiss franc,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2004,,77592.1441754372,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,CHE,Switzerland,WG,Wages,CHF,Swiss franc,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2005,,79635,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,CHE,Switzerland,WG,Wages,CHF,Swiss franc,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2006,,81014,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,CHE,Switzerland,WG,Wages,CHF,Swiss franc,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2007,,83266,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,CHE,Switzerland,WG,Wages,CHF,Swiss franc,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2008,,85252,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,CHE,Switzerland,WG,Wages,CHF,Swiss franc,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2009,,86422,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,CHE,Switzerland,WG,Wages,CHF,Swiss franc,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2010,,86231,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,CHE,Switzerland,WG,Wages,CHF,Swiss franc,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2011,,86413,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,CHE,Switzerland,WG,Wages,CHF,Swiss franc,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2012,,86864,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,CHE,Switzerland,WG,Wages,CHF,Swiss franc,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2013,,87644,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,CHE,Switzerland,WG,Wages,CHF,Swiss franc,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2014,,87588,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,CHE,Switzerland,WG,Wages,CHF,Swiss franc,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2015,,86875,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,CHE,Switzerland,WG,Wages,CHF,Swiss franc,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2016,,86313,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,CHE,Switzerland,WG,Wages,CHF,Swiss franc,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2017,,86533,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,CHE,Switzerland,WG,Wages,CHF,Swiss franc,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2018,,87358,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,CHE,Switzerland,WG,Wages,CHF,Swiss franc,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2019,,88703,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,CHE,Switzerland,WG,Wages,CHF,Swiss franc,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2020,,86516,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,CHE,Switzerland,WG,Wages,CHF,Swiss franc,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2021,,89978.7118174658,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,CHE,Switzerland,WG,Wages,CHF,Swiss franc,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2022,,92930.5390469646,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,SVN,Slovenia,WG,Wages,EUR,Euro,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,1995,,6567.17196476853,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,SVN,Slovenia,WG,Wages,EUR,Euro,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,1996,,7642.94450642564,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,SVN,Slovenia,WG,Wages,EUR,Euro,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,1997,,8753.56489738632,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,SVN,Slovenia,WG,Wages,EUR,Euro,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,1998,,9481.98355281087,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,SVN,Slovenia,WG,Wages,EUR,Euro,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,1999,,10263.0366751775,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,SVN,Slovenia,WG,Wages,EUR,Euro,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2000,,11312.0725721231,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,SVN,Slovenia,WG,Wages,EUR,Euro,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2001,,12663.1787655059,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,SVN,Slovenia,WG,Wages,EUR,Euro,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2002,,13650.7990138477,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,SVN,Slovenia,WG,Wages,EUR,Euro,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2003,,14665.5104328727,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,SVN,Slovenia,WG,Wages,EUR,Euro,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2004,,15839.1752488425,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,SVN,Slovenia,WG,Wages,EUR,Euro,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2005,,16800,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,SVN,Slovenia,WG,Wages,EUR,Euro,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2006,,17764,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,SVN,Slovenia,WG,Wages,EUR,Euro,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2007,,18896,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,SVN,Slovenia,WG,Wages,EUR,Euro,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2008,,20255,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,SVN,Slovenia,WG,Wages,EUR,Euro,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2009,,20628,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,SVN,Slovenia,WG,Wages,EUR,Euro,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2010,,21516,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,SVN,Slovenia,WG,Wages,EUR,Euro,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2011,,21836,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,SVN,Slovenia,WG,Wages,EUR,Euro,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2012,,21540,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,SVN,Slovenia,WG,Wages,EUR,Euro,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2013,,21642,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,SVN,Slovenia,WG,Wages,EUR,Euro,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2014,,21981,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,SVN,Slovenia,WG,Wages,EUR,Euro,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2015,,22324,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,SVN,Slovenia,WG,Wages,EUR,Euro,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2016,,23087,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,SVN,Slovenia,WG,Wages,EUR,Euro,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2017,,23869,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,SVN,Slovenia,WG,Wages,EUR,Euro,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2018,,24778,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,SVN,Slovenia,WG,Wages,EUR,Euro,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2019,,25849,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,SVN,Slovenia,WG,Wages,EUR,Euro,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2020,,26551,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,SVN,Slovenia,WG,Wages,EUR,Euro,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2021,,28521.3510441474,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,SVN,Slovenia,WG,Wages,EUR,Euro,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2022,,29789.5418205264,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,ESP,Spain,WG,Wages,EUR,Euro,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,1995,,16265.0096193787,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,ESP,Spain,WG,Wages,EUR,Euro,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,1996,,16944.379040697,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,ESP,Spain,WG,Wages,EUR,Euro,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,1997,,17435.048027977,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,ESP,Spain,WG,Wages,EUR,Euro,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,1998,,17815.34429119,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,ESP,Spain,WG,Wages,EUR,Euro,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,1999,,18183.1995951267,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,ESP,Spain,WG,Wages,EUR,Euro,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2000,,18526.3841003138,,,,A,Normal value,0,Units,0,Zero
